;V1;V2;;;;
477;-131,1153536;131,3950816;;;;
478;-124,2201121;124,6862671;;;;
479;-132,4665114;137,0501293;;;;
480;-132,4663339;131,8719257;;;;
481;-134,7839013;134,8108204;;;;
482;-127,611206;130,0116996;;;;
483;-128,5307795;126,3200699;;;;
484;-131,2601948;131,7249257;;;;
485;-137,0400263;143,309395;;;;
486;-114,9295983;125,8019512;;;;
487;-124,130518;124,6948276;;;;
488;-133,395347;131,1210148;;;;
489;-132,2870616;129,4287565;;;;
490;-123,1754145;123,0063389;;;;
491;-122,7407334;123,0794717;;;;
492;-125,0823978;123,8555481;;;;
493;-128,8060238;128,168195;;;;
494;-124,6135655;123,1716912;;;;
495;-127,1699564;127,9880799;;;;
496;-125,608622;124,9013811;;;;
497;-117,3212717;117,7717985;;;;
498;-139,3348873;148,1423762;;;;
499;-154,3549705;194,775226;;;;
500;-159,499035;159,6206954;;;;
501;-145,7425309;145,9468563;;;;
502;-140,1613423;166,4414431;;;;
503;-139,4674778;120,1840632;;;;
504;-134,9548838;135,552186;;;;
505;-151,7785223;151,9520823;;;;
506;-172,6050097;171,7924444;;;;
507;-195,4686514;195,765629;;;;
508;-158,8462911;159,2136671;;;;
509;-146,5207041;146,3343232;;;;
510;-191,3343595;172,6289713;;;;
511;-418,4647686;422,3831218;;;;
512;-212,8335178;213,2207844;;;;
513;-160,3353288;160,4554516;;;;
514;-335,7925176;383,2332239;;;;
515;-174,210466;170,4104997;;;;
516;-141,4934756;141,451663;;;;
517;-266,6979914;266,794944;;;;
518;-152,9893276;153,4823051;;;;
519;-140,8810726;141,1480162;;;;
520;-233,2716906;250,6611981;;;;
521;-244,0884822;276,6232807;;;;
522;-139,6416602;141,0798414;;;;
523;-196,4460704;187,9126295;;;;
524;-267,8679215;267,5115459;;;;
525;-119,6926919;120,5409107;;;;
526;-157,6065382;157,5935734;;;;
527;-205,5236703;205,5726259;;;;
528;-116,5402981;116,8193303;;;;
529;-134,1589378;134,0624501;;;;
530;-150,2072011;149,5602477;;;;
531;-118,0027078;118,0591957;;;;
532;-159,6237507;159,5411289;;;;
533;-146,0313039;145,8271266;;;;
534;-123,6828249;123,9238518;;;;
535;-155,8382576;155,807943;;;;
536;-126,8227747;127,066871;;;;
537;-145,8472813;144,7690267;;;;
538;-142,2632855;142,2832881;;;;
539;-129,5003964;129,8570964;;;;
540;-135,4262365;145,8699549;;;;
541;-205,365065;222,2187991;;;;
542;-128,4256733;128,1714701;;;;
543;-151,924453;150,4353127;;;;
544;-175,5018905;150,3743018;;;;
545;-126,01951;149,3485834;;;;
546;-131,4547822;133,5956498;;;;
547;-162,9093081;162,4821176;;;;
548;-147,284475;147,7011948;;;;
549;-139,9044262;151,2209312;;;;
550;-150,8390078;159,9194338;;;;
551;-145,0525692;150,3815293;;;;
552;-130,2007332;130,1816845;;;;
553;-144,8942142;144,9095493;;;;
554;-149,7566291;143,3003793;;;;
555;-136,7955279;132,0736802;;;;
556;-137,0618154;136,9818217;;;;
557;-142,4066391;142,4528497;;;;
558;-133,5637177;133,7784698;;;;
559;-166,0083526;122,5657017;;;;
560;-140,2544173;128,7934142;;;;
561;-118,7490081;130,1578753;;;;
562;-165,0912022;114,6884082;;;;
563;-146,5226307;135,1577197;;;;
564;-146,5095172;114,3526577;;;;
565;-108,7919904;108,1001501;;;;
566;-112,2431695;109,6279204;;;;
567;-110,0680182;110,6717416;;;;
568;-112,556239;162,5917302;;;;
569;-108,8041166;110,1860252;;;;
570;-117,260948;143,5749159;;;;
571;-109,660439;109,7219156;;;;
572;-128,3219017;136,3925983;;;;
573;-115,6215416;115,7500272;;;;
574;-114,669249;114,6117196;;;;
575;-128,3927442;128,2406508;;;;
576;-106,0431274;106,0249472;;;;
577;-120,1220403;120,5517643;;;;
578;-113,0776352;113,3832754;;;;
579;-116,7124356;115,3557771;;;;
580;-115,4746558;115,0249764;;;;
581;-130,5917316;130,5758979;;;;
582;-119,8880711;121,0026207;;;;
583;-113,6078602;113,4049167;;;;
584;-153,5935332;153,6013042;;;;
585;-112,5729199;112,8048002;;;;
586;-113,2081098;113,2503193;;;;
587;-152,760014;152,6901087;;;;
588;-107,6632076;107,6902404;;;;
589;-107,7547935;107,7674059;;;;
590;-140,3940934;140,3985698;;;;
591;-111,6414907;111,6507209;;;;
592;-105,8002268;105,7566336;;;;
593;-127,480978;127,4764897;;;;
594;-113,0136109;112,8714144;;;;
595;-104,0585262;104,0579622;;;;
596;-116,141935;116,1357526;;;;
597;-109,1289845;109,3595978;;;;
598;-102,4083714;101,9981021;;;;
599;-111,3299516;111,2408339;;;;
